,1,8,10,126,(10 1),(4 0),(-1 -1),(6 0),(0 0),(6 1),(0 4),(3 5),(6 2),(10 2),(8 3),(8 5),(8 7),(8 8),9.477
,1,9,10,128,(10 1),(0 0),(2 0),(6 0),(-1 -1),(6 1),(8 2),(3 6),(4 4),(6 2),(2 4),(0 5),(8 7),(0 7),9.487
,1,8,10,126,(8 1),(10 0),(-1 -1),(4 0),(0 0),(4 1),(5 5),(0 4),(4 2),(8 2),(6 3),(10 5),(0 8),(8 7),9.366
,1,9,10,128,(0 0),(2 0),(-1 -1),(4 0),(4 1),(8 1),(5 5),(0 5),(0 2),(8 2),(10 3),(10 5),(8 7),(8 8),9.666
,1,8,10,126,(4 1),(10 0),(6 0),(0 0),(-1 -1),(0 1),(9 5),(4 4),(4 2),(0 2),(2 3),(2 5),(3 8),(0 7),0.519
,1,9,10,128,(10 1),(0 0),(-1 -1),(6 0),(2 0),(6 1),(4 4),(7 6),(6 2),(8 2),(10 3),(0 5),(0 7),(0 8),0.482
,1,10,10,130,(4 0),(6 2),(0 0),(6 0),(8 1),(4 1),(9 5),(-1 -1),(4 2),(4 4),(2 4),(0 5),(0 7),(6 7),0.446
,1,9,10,128,(0 0),(4 0),(-1 -1),(6 0),(6 1),(0 1),(9 5),(4 5),(0 2),(2 2),(10 3),(0 5),(0 7),(0 8),0.408
,1,9,10,128,(7 0),(0 0),(-1 -1),(2 0),(6 1),(2 1),(4 5),(7 5),(10 2),(2 2),(4 3),(0 5),(0 7),(0 8),0.397
,1,9,10,128,(0 0),(4 0),(-1 -1),(6 0),(6 1),(0 1),(9 5),(4 5),(0 2),(2 2),(10 3),(0 5),(0 7),(0 8),0.487
,1,9,10,128,(0 0),(4 0),(-1 -1),(6 0),(8 1),(0 1),(4 5),(7 5),(6 2),(2 2),(0 3),(0 5),(0 7),(0 8),0.467
,1,8,10,126,(4 1),(10 0),(-1 -1),(0 0),(6 0),(0 1),(9 5),(4 4),(4 2),(2 2),(0 3),(0 5),(3 8),(0 7),0.414
,1,8,10,126,(4 1),(6 0),(-1 -1),(0 0),(8 0),(0 1),(9 4),(4 5),(4 2),(2 2),(0 3),(0 5),(0 7),(0 8),0.507
,1,9,10,128,(7 0),(0 0),(4 1),(2 0),(-1 -1),(8 1),(4 5),(7 5),(8 2),(2 2),(10 3),(0 5),(0 7),(0 8),0.497
,1,10,10,130,(9 0),(4 4),(-1 -1),(0 0),(5 0),(0 1),(9 1),(6 6),(0 2),(2 2),(6 4),(0 5),(0 7),(0 8),0.424
,1,10,9,129,(9 0),(6 2),(0 0),(4 0),(8 1),(4 1),(0 4),(-1 -1),(4 2),(3 4),(8 5),(10 5),(5 7),(9 7),0.415
,1,10,10,130,(10 1),(0 0),(2 0),(6 0),(3 4),(6 1),(-1 -1),(7 6),(6 2),(8 2),(10 3),(0 5),(3 8),(0 7),0.485
,1,9,10,128,(0 0),(4 0),(6 1),(6 0),(-1 -1),(0 1),(4 5),(7 5),(2 2),(0 2),(10 3),(2 5),(0 7),(0 8),0.41
,1,9,10,128,(10 1),(0 0),(-1 -1),(6 0),(2 0),(6 1),(8 2),(3 6),(4 4),(6 2),(2 4),(0 5),(8 7),(0 7),0.408
,1,8,10,126,(6 1),(0 0),(-1 -1),(2 0),(8 0),(2 1),(9 4),(4 5),(4 2),(2 2),(6 3),(0 5),(0 7),(0 8),0.458
,1,9,10,128,(6 1),(0 0),(2 0),(6 0),(-1 -1),(8 1),(8 2),(3 6),(2 4),(6 2),(4 4),(0 5),(8 7),(0 7),0.405
,1,9,10,128,(7 0),(0 0),(4 1),(2 0),(-1 -1),(8 1),(9 5),(4 5),(10 2),(2 2),(8 3),(0 5),(0 7),(0 8),0.458
,1,10,10,130,(10 1),(0 0),(6 2),(6 0),(2 0),(6 1),(-1 -1),(7 6),(2 4),(10 2),(4 4),(0 5),(3 7),(0 7),0.526
,1,9,10,128,(7 0),(0 0),(-1 -1),(2 0),(6 1),(2 1),(9 5),(4 5),(10 2),(2 2),(4 3),(0 5),(0 7),(0 8),0.456
,1,9,10,128,(7 0),(0 0),(-1 -1),(2 0),(6 1),(2 1),(4 5),(7 5),(10 2),(2 2),(4 3),(0 5),(0 7),(0 8),0.443
,1,10,10,130,(0 0),(4 0),(6 1),(6 0),(-1 -1),(0 1),(9 5),(4 5),(0 2),(2 2),(10 3),(0 5),(0 9),(0 7),0.428
,1,9,10,128,(0 0),(4 0),(-1 -1),(6 0),(6 1),(0 1),(5 5),(0 5),(2 2),(10 2),(0 3),(8 5),(8 7),(8 8),0.431
,1,11,10,132,(7 0),(0 0),(3 6),(2 0),(-1 -1),(7 1),(4 1),(7 5),(9 2),(2 2),(7 3),(0 5),(7 9),(0 7),0.481
,0,32,10,74,(10 0),(0 0),(2 0),(4 9),(6 0),(5 8),(2 4),(5 4),(0 7),(10 2),(10 6),(0 5),(0 9),(9 8),0.507
,1,9,10,128,(7 0),(0 0),(-1 -1),(2 0),(6 1),(2 1),(4 5),(7 5),(4 2),(2 2),(10 3),(0 5),(0 7),(0 8),0.377
,0,30,10,70,(10 0),(0 0),(2 0),(0 9),(6 0),(5 8),(2 4),(5 4),(10 2),(10 4),(0 5),(0 7),(5 9),(9 8),0.45
,1,9,10,128,(0 0),(4 0),(-1 -1),(6 0),(6 1),(0 1),(5 5),(0 5),(0 2),(10 2),(2 3),(8 5),(8 7),(8 8),0.644
,1,10,10,130,(0 0),(4 0),(-1 -1),(6 0),(6 1),(0 1),(4 5),(7 5),(2 2),(0 2),(10 3),(2 5),(0 9),(0 7),0.475
,0,29,10,68,(10 0),(0 0),(2 0),(4 9),(6 0),(0 9),(2 4),(5 4),(10 2),(0 5),(10 4),(10 6),(5 8),(9 8),0.428
,1,9,10,128,(0 0),(4 0),(-1 -1),(6 0),(6 1),(0 1),(9 5),(4 5),(10 2),(2 2),(0 3),(0 5),(0 7),(0 8),0.534
,1,8,10,126,(8 1),(10 0),(-1 -1),(4 0),(0 0),(4 1),(5 5),(0 4),(4 2),(8 2),(6 3),(10 5),(8 7),(0 8),0.686
,1,8,10,126,(8 1),(10 0),(0 0),(4 0),(-1 -1),(4 1),(0 4),(3 5),(4 2),(8 2),(6 3),(10 5),(8 7),(8 8),0.855
,1,9,10,128,(7 0),(0 0),(-1 -1),(2 0),(6 1),(2 1),(4 5),(7 5),(10 2),(2 2),(4 3),(0 5),(0 7),(0 8),0.592
,1,10,10,130,(9 0),(8 2),(0 0),(4 0),(4 1),(8 1),(4 5),(-1 -1),(10 2),(10 4),(0 4),(2 5),(0 7),(7 7),0.578
,1,10,9,129,(9 0),(10 4),(4 1),(4 0),(0 0),(8 1),(0 4),(-1 -1),(10 2),(8 2),(5 5),(3 5),(6 7),(3 7),0.566
,0,29,10,68,(10 0),(0 0),(2 0),(4 9),(6 0),(0 9),(2 4),(5 4),(10 2),(0 5),(10 4),(10 6),(5 8),(9 8),0.716
,1,8,10,126,(4 1),(10 0),(6 0),(0 0),(-1 -1),(0 1),(4 4),(7 5),(4 2),(2 2),(0 3),(0 5),(0 7),(0 8),0.622
,1,9,10,128,(10 1),(0 0),(2 0),(6 0),(-1 -1),(6 1),(9 2),(4 6),(2 4),(6 2),(4 4),(0 5),(0 7),(9 7),0.588
,0,25,10,60,(8 0),(10 2),(0 0),(5 4),(4 0),(8 1),(5 5),(0 4),(8 2),(8 5),(10 7),(3 8),(8 9),(0 8),0.666
,1,9,10,128,(4 1),(10 0),(6 0),(0 0),(-1 -1),(0 1),(4 4),(7 5),(4 2),(0 2),(2 3),(2 5),(0 9),(0 7),0.678
,1,10,9,129,(9 0),(6 4),(0 0),(4 0),(8 1),(4 1),(0 4),(-1 -1),(6 2),(4 2),(8 5),(10 5),(8 7),(3 7),0.592
,1,9,10,128,(10 1),(0 0),(2 0),(6 0),(-1 -1),(6 1),(8 2),(3 6),(2 4),(6 2),(4 4),(0 5),(8 7),(0 7),0.735
,1,9,10,128,(7 0),(0 0),(6 1),(2 0),(-1 -1),(2 1),(4 5),(7 5),(10 2),(2 2),(4 3),(0 5),(0 7),(0 8),0.77
,1,10,9,129,(9 0),(3 4),(0 0),(4 0),(8 1),(4 1),(0 4),(-1 -1),(4 2),(6 2),(8 5),(10 5),(5 7),(9 7),0.618
,1,8,10,126,(4 1),(10 0),(-1 -1),(0 0),(6 0),(0 1),(4 4),(7 5),(4 2),(2 2),(0 3),(0 5),(0 7),(0 8),0.763
,1,9,10,128,(7 0),(0 0),(-1 -1),(2 0),(6 1),(2 1),(4 5),(7 5),(10 2),(2 2),(4 3),(0 5),(0 7),(0 8),0.545
,1,9,10,128,(0 0),(4 0),(-1 -1),(6 0),(6 1),(0 1),(4 5),(7 5),(10 2),(0 2),(2 3),(2 5),(0 7),(0 8),0.596
,1,9,10,128,(10 1),(0 0),(2 0),(6 0),(-1 -1),(6 1),(8 2),(3 6),(2 4),(6 2),(4 4),(0 5),(8 7),(0 7),0.589
,1,9,10,128,(7 0),(0 0),(6 1),(2 0),(-1 -1),(2 1),(5 5),(0 5),(2 2),(10 2),(4 3),(8 5),(8 7),(8 8),0.579
,0,30,10,70,(2 0),(0 0),(4 0),(0 9),(8 0),(5 9),(2 4),(5 4),(2 2),(10 4),(0 7),(0 5),(5 8),(9 8),3.961
,1,8,10,126,(0 1),(10 0),(6 0),(0 0),(-1 -1),(2 1),(4 4),(7 5),(4 2),(2 2),(0 3),(0 5),(0 7),(0 8),3.783
,1,8,10,126,(4 1),(6 0),(8 0),(0 0),(-1 -1),(0 1),(9 4),(4 5),(4 2),(0 2),(2 3),(2 5),(0 7),(0 8),4.394
,1,8,10,126,(4 1),(6 0),(-1 -1),(0 0),(8 0),(0 1),(9 4),(4 5),(4 2),(2 2),(0 3),(0 5),(0 7),(0 8),4.486
,1,8,10,126,(4 1),(10 0),(6 0),(0 0),(-1 -1),(0 1),(4 4),(7 5),(4 2),(2 2),(0 3),(0 5),(0 7),(0 8),4.391
,0,25,10,60,(8 0),(10 2),(0 0),(5 4),(4 0),(8 1),(5 5),(0 4),(8 2),(8 5),(10 7),(0 8),(8 9),(2 8),4.29
,1,8,10,126,(6 1),(0 0),(-1 -1),(2 0),(8 0),(2 1),(9 4),(4 5),(4 2),(2 2),(6 3),(0 5),(0 7),(0 8),4.113
,1,8,10,126,(0 1),(10 0),(-1 -1),(0 0),(6 0),(2 1),(9 5),(4 4),(4 2),(2 2),(0 3),(0 5),(0 7),(0 8),4.302
,1,8,10,126,(0 1),(6 0),(-1 -1),(0 0),(8 0),(2 1),(9 4),(4 5),(0 2),(2 2),(4 3),(0 5),(0 7),(0 8),3.283
,1,8,10,126,(4 1),(10 0),(-1 -1),(0 0),(6 0),(0 1),(9 5),(4 4),(4 2),(2 2),(0 3),(0 5),(3 8),(0 7),3.375
,1,8,10,126,(8 1),(10 0),(0 0),(4 0),(-1 -1),(4 1),(0 4),(3 5),(6 2),(8 2),(4 3),(10 5),(8 7),(8 8),3.328
,1,8,10,126,(4 1),(6 0),(8 0),(0 0),(-1 -1),(0 1),(9 4),(4 5),(0 2),(2 2),(4 3),(0 5),(0 7),(0 8),3.409
,1,8,10,126,(6 1),(0 0),(8 0),(2 0),(-1 -1),(2 1),(9 4),(4 5),(4 2),(2 2),(6 3),(0 5),(0 7),(0 8),3.609
,1,8,10,126,(6 1),(0 0),(8 0),(2 0),(-1 -1),(2 1),(9 4),(4 5),(4 2),(2 2),(6 3),(0 5),(0 7),(0 8),3.557
,1,8,10,126,(4 1),(10 0),(6 0),(0 0),(-1 -1),(0 1),(9 5),(4 4),(4 2),(2 2),(0 3),(0 5),(0 7),(0 8),3.81
,1,8,10,126,(4 1),(10 0),(-1 -1),(0 0),(6 0),(0 1),(9 5),(4 4),(4 2),(0 2),(2 3),(2 5),(0 7),(0 8),3.147
,1,8,10,126,(4 1),(6 0),(-1 -1),(0 0),(8 0),(0 1),(9 4),(4 5),(2 2),(0 2),(4 3),(2 5),(0 7),(0 8),3.305
,0,32,10,74,(0 0),(10 0),(6 0),(7 9),(2 0),(0 8),(7 4),(2 4),(0 6),(0 2),(10 7),(10 5),(0 9),(4 8),4.774
,1,8,10,126,(0 1),(6 0),(-1 -1),(0 0),(8 0),(2 1),(9 4),(4 5),(4 2),(0 2),(2 3),(2 5),(0 7),(0 8),3.268
,1,8,10,126,(6 1),(0 0),(-1 -1),(2 0),(8 0),(2 1),(9 4),(4 5),(4 2),(2 2),(6 3),(0 5),(0 7),(0 8),3.724
,1,8,10,126,(4 1),(10 0),(-1 -1),(0 0),(6 0),(0 1),(9 5),(4 4),(4 2),(0 2),(2 3),(2 5),(3 8),(0 7),3.304
,1,8,10,126,(6 1),(4 0),(0 0),(6 0),(-1 -1),(8 1),(0 4),(3 5),(10 2),(8 2),(6 3),(10 5),(8 7),(8 8),3.261
,1,8,10,126,(4 1),(6 0),(8 0),(0 0),(-1 -1),(0 1),(9 4),(4 5),(0 2),(2 2),(4 3),(0 5),(0 7),(0 8),3.212
,1,8,10,126,(4 1),(6 0),(8 0),(0 0),(-1 -1),(0 1),(9 4),(4 5),(2 2),(0 2),(4 3),(2 5),(0 7),(0 8),0.339
,1,10,10,130,(0 0),(2 0),(-1 -1),(4 0),(8 1),(4 1),(9 5),(4 5),(4 2),(0 2),(6 3),(2 5),(0 9),(0 7),0.373
,1,9,10,128,(0 0),(4 0),(6 1),(6 0),(-1 -1),(0 1),(4 5),(7 5),(10 2),(2 2),(0 3),(0 5),(0 7),(0 8),0.438
,1,8,10,126,(4 1),(10 0),(-1 -1),(0 0),(6 0),(0 1),(9 5),(4 4),(4 2),(0 2),(2 3),(2 5),(3 8),(0 7),0.404
,1,8,10,126,(4 1),(6 0),(8 0),(0 0),(-1 -1),(0 1),(9 4),(4 5),(4 2),(0 2),(2 3),(2 5),(0 7),(0 8),0.408
,1,8,10,126,(4 1),(6 0),(-1 -1),(0 0),(8 0),(0 1),(9 4),(4 5),(4 2),(0 2),(2 3),(2 5),(0 7),(0 8),0.345
,0,32,10,74,(10 0),(0 0),(6 0),(0 9),(2 0),(5 8),(2 4),(5 4),(0 7),(10 2),(0 5),(10 6),(5 9),(9 8),0.367
,1,8,10,126,(4 1),(10 0),(6 0),(0 0),(-1 -1),(0 1),(9 5),(4 4),(4 2),(0 2),(2 3),(2 5),(3 8),(0 7),0.371
,0,32,10,74,(10 0),(0 0),(6 0),(0 9),(2 0),(5 8),(2 4),(5 4),(0 7),(10 2),(10 6),(0 5),(5 9),(9 8),0.539
,1,9,10,128,(0 0),(4 0),(-1 -1),(6 0),(6 1),(0 1),(9 5),(4 5),(10 2),(2 2),(0 3),(0 5),(0 7),(0 8),0.364
,1,9,10,128,(0 0),(4 0),(8 1),(6 0),(-1 -1),(0 1),(9 5),(4 5),(0 2),(2 2),(6 3),(0 5),(0 7),(0 8),0.411
,1,9,10,128,(7 0),(0 0),(-1 -1),(2 0),(6 1),(2 1),(4 5),(7 5),(4 2),(2 2),(10 3),(0 5),(0 7),(0 8),0.544
,1,8,10,126,(6 1),(0 0),(8 0),(2 0),(-1 -1),(2 1),(9 4),(4 5),(4 2),(2 2),(6 3),(0 5),(0 7),(0 8),0.357
,1,8,10,126,(0 1),(10 0),(6 0),(0 0),(-1 -1),(2 1),(9 5),(4 4),(4 2),(2 2),(0 3),(0 5),(3 8),(0 7),0.431
,1,9,10,128,(0 0),(4 0),(-1 -1),(6 0),(6 1),(0 1),(9 5),(4 5),(0 2),(2 2),(10 3),(0 5),(0 7),(0 8),0.488
,0,30,10,70,(10 0),(0 0),(6 0),(0 9),(2 0),(8 8),(2 4),(7 4),(10 2),(5 4),(0 7),(0 5),(8 9),(5 8),0.511
,1,8,10,126,(4 1),(10 0),(6 0),(0 0),(-1 -1),(0 1),(9 5),(4 4),(4 2),(2 2),(0 3),(0 5),(0 7),(0 8),0.559
,1,9,10,128,(0 0),(4 0),(6 1),(6 0),(-1 -1),(0 1),(9 5),(4 5),(10 2),(0 2),(2 3),(2 5),(0 7),(0 8),0.56
,1,8,10,126,(4 1),(6 0),(-1 -1),(0 0),(8 0),(0 1),(9 4),(4 5),(0 2),(2 2),(4 3),(0 5),(0 7),(0 8),0.541
,0,30,10,70,(6 0),(0 0),(2 0),(0 9),(8 0),(8 9),(2 4),(5 4),(6 2),(10 4),(0 7),(0 5),(8 8),(5 8),0.592
,1,8,10,126,(4 1),(10 0),(-1 -1),(0 0),(6 0),(0 1),(9 5),(4 4),(4 2),(2 2),(0 3),(0 5),(0 7),(0 8),0.474
,1,9,10,128,(4 1),(6 0),(-1 -1),(0 0),(8 0),(0 1),(9 4),(4 5),(4 2),(0 2),(2 3),(2 5),(0 9),(0 7),0.509
,1,8,10,126,(4 1),(10 0),(-1 -1),(0 0),(6 0),(0 1),(9 5),(4 4),(4 2),(2 2),(0 3),(0 5),(3 8),(0 7),0.459
,1,9,10,128,(8 0),(6 0),(8 1),(0 0),(-1 -1),(0 1),(9 5),(4 5),(4 2),(2 2),(0 3),(0 5),(0 7),(0 8),0.497
,1,9,10,128,(2 0),(0 0),(-1 -1),(4 0),(8 1),(2 1),(4 5),(7 5),(6 2),(2 2),(4 3),(0 5),(0 7),(0 8),0.556
,1,8,10,126,(4 1),(10 0),(6 0),(0 0),(-1 -1),(0 1),(4 4),(7 5),(4 2),(2 2),(0 3),(0 5),(0 7),(0 8),0.561
,1,9,10,128,(0 0),(4 0),(-1 -1),(6 0),(6 1),(0 1),(4 5),(7 5),(0 2),(2 2),(10 3),(0 5),(0 7),(0 8),0.91
,1,8,10,126,(2 1),(0 0),(-1 -1),(2 0),(8 0),(4 1),(9 4),(4 5),(4 2),(2 2),(6 3),(0 5),(0 7),(0 8),0.533
,0,30,10,70,(6 0),(0 0),(2 0),(0 9),(8 0),(5 8),(2 4),(5 4),(6 2),(10 4),(0 5),(0 7),(5 9),(9 8),0.547
,1,9,10,128,(0 0),(2 0),(-1 -1),(4 0),(4 1),(8 1),(9 5),(4 5),(10 2),(0 2),(8 3),(2 5),(0 7),(0 8),0.546
,1,9,10,128,(0 0),(2 0),(-1 -1),(4 0),(8 1),(4 1),(9 5),(4 5),(4 2),(0 2),(6 3),(2 5),(0 7),(0 8),0.493
,0,29,10,68,(6 0),(0 0),(8 0),(0 9),(2 0),(8 8),(2 4),(5 4),(6 2),(0 5),(10 4),(10 6),(8 9),(5 8),0.589
,0,29,10,68,(10 0),(0 0),(2 0),(4 9),(6 0),(5 8),(2 4),(5 4),(10 2),(0 5),(10 4),(10 6),(0 9),(9 8),0.588
,1,8,10,126,(2 1),(0 0),(8 0),(2 0),(-1 -1),(4 1),(9 4),(4 5),(4 2),(2 2),(6 3),(0 5),(0 7),(0 8),0.274
,1,8,10,126,(4 1),(6 0),(8 0),(0 0),(-1 -1),(0 1),(9 4),(4 5),(0 2),(2 2),(4 3),(0 5),(0 7),(0 8),0.313
,1,8,10,126,(4 1),(6 0),(8 0),(0 0),(-1 -1),(0 1),(9 4),(4 5),(4 2),(0 2),(2 3),(2 5),(0 7),(0 8),0.306
,1,8,10,126,(4 1),(10 0),(6 0),(0 0),(-1 -1),(0 1),(9 5),(4 4),(4 2),(2 2),(0 3),(0 5),(0 7),(0 8),0.302
,1,8,10,126,(4 1),(6 0),(-1 -1),(0 0),(8 0),(0 1),(9 4),(4 5),(4 2),(2 2),(0 3),(0 5),(0 7),(0 8),0.625
,1,8,10,126,(0 1),(6 0),(-1 -1),(0 0),(8 0),(2 1),(9 4),(4 5),(4 2),(2 2),(0 3),(0 5),(0 7),(0 8),0.344
,1,8,10,126,(2 1),(0 0),(-1 -1),(2 0),(8 0),(4 1),(9 4),(4 5),(4 2),(2 2),(6 3),(0 5),(0 7),(0 8),0.363
,1,8,10,126,(4 1),(10 0),(6 0),(0 0),(-1 -1),(0 1),(9 5),(4 4),(4 2),(0 2),(2 3),(2 5),(0 7),(0 8),0.786
,1,8,10,126,(0 1),(10 0),(6 0),(0 0),(-1 -1),(2 1),(4 4),(7 5),(4 2),(0 2),(2 3),(2 5),(0 7),(0 8),0.355
,1,8,10,126,(4 1),(10 0),(-1 -1),(0 0),(6 0),(0 1),(9 5),(4 4),(4 2),(0 2),(2 3),(2 5),(0 7),(0 8),0.287
,1,9,10,128,(0 0),(4 0),(-1 -1),(6 0),(6 1),(0 1),(9 5),(4 5),(2 2),(0 2),(10 3),(2 5),(0 7),(0 8),0.294
,0,30,10,70,(4 0),(10 0),(6 0),(3 9),(0 0),(8 9),(7 4),(0 4),(4 2),(5 4),(10 5),(10 7),(3 8),(0 8),0.323
,1,8,10,126,(4 1),(10 0),(-1 -1),(0 0),(6 0),(0 1),(9 5),(4 4),(4 2),(0 2),(2 3),(2 5),(3 8),(0 7),0.285
,1,9,10,128,(0 0),(4 0),(6 1),(6 0),(-1 -1),(0 1),(9 5),(4 5),(2 2),(0 2),(10 3),(2 5),(0 7),(0 8),0.328
,1,8,10,126,(4 1),(6 0),(-1 -1),(0 0),(8 0),(0 1),(9 4),(4 5),(2 2),(0 2),(4 3),(2 5),(0 7),(0 8),0.283
,1,8,10,126,(4 1),(10 0),(6 0),(0 0),(-1 -1),(0 1),(9 5),(4 4),(4 2),(0 2),(2 3),(2 5),(0 7),(0 8),0.298
,0,32,10,74,(0 0),(10 0),(6 0),(3 9),(2 0),(8 9),(7 4),(2 4),(10 7),(0 2),(10 5),(0 6),(3 8),(0 8),0.283
,1,8,10,126,(4 1),(6 0),(-1 -1),(0 0),(8 0),(0 1),(9 4),(4 5),(4 2),(0 2),(2 3),(2 5),(0 7),(0 8),0.363
,1,8,10,126,(4 1),(10 0),(-1 -1),(0 0),(6 0),(0 1),(9 5),(4 4),(4 2),(2 2),(0 3),(0 5),(3 8),(0 7),0.385
,0,30,10,70,(10 0),(0 0),(2 0),(0 9),(6 0),(5 8),(2 4),(5 4),(10 2),(10 4),(0 7),(0 5),(5 9),(9 8),0.298
,1,8,10,126,(4 1),(10 0),(6 0),(0 0),(-1 -1),(0 1),(9 5),(4 4),(4 2),(2 2),(0 3),(0 5),(3 8),(0 7),0.318
,1,8,10,126,(4 1),(6 0),(8 0),(0 0),(-1 -1),(0 1),(9 4),(4 5),(0 2),(2 2),(4 3),(0 5),(0 7),(0 8),0.355
,1,8,10,126,(4 1),(10 0),(-1 -1),(0 0),(6 0),(0 1),(9 5),(4 4),(4 2),(2 2),(0 3),(0 5),(3 8),(0 7),0.379
,1,8,10,126,(0 1),(6 0),(-1 -1),(0 0),(8 0),(2 1),(9 4),(4 5),(4 2),(2 2),(0 3),(0 5),(0 7),(0 8),0.555
,1,9,10,128,(7 0),(0 0),(6 1),(2 0),(-1 -1),(2 1),(4 5),(7 5),(10 2),(2 2),(4 3),(0 5),(0 7),(0 8),0.353
,0,30,10,70,(2 0),(0 0),(8 0),(0 9),(4 0),(5 9),(2 4),(7 4),(2 2),(5 4),(0 7),(0 5),(5 8),(9 8),0.307
,1,8,10,126,(4 1),(10 0),(-1 -1),(0 0),(6 0),(0 1),(9 5),(4 4),(4 2),(2 2),(0 3),(0 5),(0 7),(0 8),0.359
,1,8,10,126,(4 1),(10 0),(6 0),(0 0),(-1 -1),(0 1),(9 5),(4 4),(4 2),(2 2),(0 3),(0 5),(3 8),(0 7),0.592
,1,8,10,126,(4 1),(6 0),(-1 -1),(0 0),(8 0),(0 1),(9 4),(4 5),(0 2),(2 2),(4 3),(0 5),(0 7),(0 8),0.341
,1,8,10,126,(6 1),(4 0),(-1 -1),(6 0),(0 0),(8 1),(0 4),(3 5),(8 2),(10 2),(6 3),(8 5),(8 7),(8 8),0.326
,1,8,10,126,(4 1),(6 0),(-1 -1),(0 0),(8 0),(0 1),(9 4),(4 5),(4 2),(0 2),(2 3),(2 5),(0 7),(0 8),0.351
,1,8,10,126,(10 1),(4 0),(0 0),(6 0),(-1 -1),(6 1),(0 4),(3 5),(6 2),(8 2),(10 3),(10 5),(8 7),(8 8),0.38
,0,30,10,70,(2 0),(0 0),(4 0),(4 9),(8 0),(5 8),(2 4),(5 4),(2 2),(10 4),(0 7),(0 5),(0 9),(9 8),0.416
,1,8,10,126,(4 1),(6 0),(-1 -1),(0 0),(8 0),(0 1),(9 4),(4 5),(0 2),(2 2),(4 3),(0 5),(0 7),(0 8),0.421
,0,32,10,74,(10 0),(0 0),(2 0),(0 9),(6 0),(8 8),(2 4),(5 4),(0 7),(10 2),(0 5),(10 6),(8 9),(5 8),0.407
,1,8,10,126,(8 1),(10 0),(0 0),(4 0),(-1 -1),(4 1),(5 5),(0 4),(4 2),(8 2),(6 3),(10 5),(0 8),(8 7),0.453
,1,8,10,126,(4 1),(6 0),(8 0),(0 0),(-1 -1),(0 1),(9 4),(4 5),(0 2),(2 2),(4 3),(0 5),(0 7),(0 8),0.363
,1,8,10,126,(4 1),(10 0),(-1 -1),(0 0),(6 0),(0 1),(9 5),(4 4),(4 2),(0 2),(2 3),(2 5),(3 8),(0 7),0.402
,1,8,10,126,(0 1),(10 0),(-1 -1),(0 0),(6 0),(2 1),(9 5),(4 4),(4 2),(0 2),(2 3),(2 5),(3 8),(0 7),0.425
,1,9,10,128,(2 0),(0 0),(6 1),(4 0),(-1 -1),(2 1),(4 5),(7 5),(10 2),(2 2),(4 3),(0 5),(0 7),(0 8),0.416
,1,8,10,126,(4 1),(10 0),(6 0),(0 0),(-1 -1),(0 1),(9 5),(4 4),(4 2),(2 2),(0 3),(0 5),(0 7),(0 8),0.398
,1,8,10,126,(6 1),(0 0),(8 0),(2 0),(-1 -1),(2 1),(9 4),(4 5),(4 2),(2 2),(6 3),(0 5),(0 7),(0 8),0.375
,0,29,10,68,(6 0),(0 0),(2 0),(4 9),(8 0),(5 8),(2 4),(5 4),(6 2),(0 5),(10 4),(10 6),(0 9),(9 8),0.328
,1,8,10,126,(6 1),(0 0),(-1 -1),(2 0),(8 0),(2 1),(9 4),(4 5),(4 2),(2 2),(6 3),(0 5),(0 7),(0 8),0.427
,1,8,10,126,(4 1),(10 0),(6 0),(0 0),(-1 -1),(0 1),(9 5),(4 4),(4 2),(2 2),(0 3),(0 5),(0 7),(0 8),0.384
,0,25,10,60,(8 0),(10 2),(0 0),(5 4),(4 0),(8 1),(5 5),(0 4),(8 2),(8 5),(0 8),(10 7),(8 9),(2 8),0.442
,1,8,10,126,(4 1),(10 0),(-1 -1),(0 0),(6 0),(0 1),(9 5),(4 4),(4 2),(0 2),(2 3),(2 5),(0 7),(0 8),0.383
,1,8,10,126,(4 1),(10 0),(6 0),(0 0),(-1 -1),(0 1),(4 4),(7 5),(4 2),(2 2),(0 3),(0 5),(0 7),(0 8),0.395
,1,8,10,126,(4 1),(10 0),(6 0),(0 0),(-1 -1),(0 1),(9 5),(4 4),(4 2),(0 2),(2 3),(2 5),(3 8),(0 7),0.448
,1,8,10,126,(4 1),(10 0),(-1 -1),(4 0),(0 0),(6 1),(5 5),(0 4),(4 2),(8 2),(6 3),(10 5),(0 8),(8 7),0.434
,0,30,10,70,(10 0),(0 0),(2 0),(4 9),(6 0),(5 8),(2 4),(5 4),(10 2),(10 4),(0 7),(0 5),(0 9),(9 8),0.394
,1,8,10,126,(4 1),(10 0),(-1 -1),(0 0),(6 0),(0 1),(4 4),(7 5),(4 2),(0 2),(2 3),(2 5),(0 7),(0 8),0.43
,0,29,10,68,(10 0),(0 0),(2 0),(0 9),(6 0),(8 8),(2 4),(5 4),(10 2),(0 5),(10 4),(10 6),(8 9),(5 8),0.399
,1,8,10,126,(0 1),(10 0),(-1 -1),(0 0),(6 0),(2 1),(9 5),(4 4),(4 2),(2 2),(0 3),(0 5),(3 8),(0 7),0.451
,1,8,10,126,(4 1),(6 0),(8 0),(0 0),(-1 -1),(0 1),(9 4),(4 5),(2 2),(0 2),(4 3),(2 5),(0 7),(0 8),0.457
